ID_REF	GSM63885	GSM63886	GSM63887	GSM63888	GSM63889	GSM63890	GSM63894	GSM63895	GSM63896	GSM63891	GSM63892	GSM63893
b2384_st	29.4999	39.1149	29.4014	27.2332	24.1377	24.6847	25.069	38.7787	26.1408	23.8826	21.1011	27.751
b2385_st	33.2892	37.8012	28.2454	27.7949	27.038	27.3312	33.4199	32.2437	32.7025	25.1296	25.7816	27.3241
b2386_st	84.2684	45.4196	40.3013	48.3079	40.4035	38.2099	45.3992	57.3128	45.8164	61.891	56.0111	35.5617
b2387_st	73.4663	46.7318	57.8634	51.0589	43.2157	62.1076	68.0276	43.3536	64.8117	63.015	65.4184	49.9118
b2389_st	50.7922	48.2564	52.4583	55.9702	63.571	60.6654	78.1398	66.2517	67.8494	66.235	96.3761	84.7918
b2390_st	35.406	94.439	47.1831	64.509	29.8419	39.1948	55.2644	69.7997	56.4755	35.6456	28.6863	66.2182
b2392_st	37.8742	30.5744	36.3904	34.8654	42.8015	39.6616	53.1676	45.2833	47.7357	49.588	43.402	45.5302
b2420_st	28.9316	26.3227	31.592	23.9728	22.0601	22.6516	25.3473	24.7566	27.3134	25.6915	26.5588	29.7299
b2429_st	57.3797	44.2349	48.0224	45.4627	37.5322	24.7479	43.3958	65.1969	38.0398	42.9889	33.6461	23.722
b2430_st	153.387	100.205	101.546	90.1024	75.8371	70.9707	80.067	84.9377	87.7666	88.495	123.13	62.7974
b2431_st	58.2569	58.5103	87.1325	122.624	239.23	221.271	151.086	75.5961	141.937	223.789	228.001	142.254
b2432_st	47.5941	55.3835	52.4873	47.3732	73.26	76.2455	79.6819	47.0143	80.7276	89.4644	86.3219	82.1022
b2433_st	65.249	49.727	50.7841	76.1072	64.8332	49.6241	67.6578	82.5573	66.722	84.8445	84.2126	85.7121
b2434_st	72.9637	90.0574	88.4633	73.3114	99.3703	95.5885	125.482	98.8798	111.583	126.441	88.2355	141.862
b2438_st	40.5622	46.0065	33.1106	35.9677	42.2163	29.035	53.1977	41.6425	50.1556	40.7709	28.872	37.2424
b2439_st	46.8675	49.4909	46.2157	49.4991	58.5835	49.6299	55.7093	48.6841	50.2998	64.507	53.7696	51.6858
b2442_st	27.0733	42.1622	42.8236	26.4895	36.5566	26.5651	45.4929	35.3037	43.7022	38.8565	23.4812	38.043
b2443_st	41.8677	53.4804	68.5909	42.3291	55.4201	58.1288	66.6041	50.2761	63.7114	62.6083	38.7181	57.4976
b2444_st	31.7828	39.8849	46.6813	25.4055	34.5818	29.4403	36.7528	33.007	38.5735	35.5933	23.2603	34.8504
b2445_st	30.2736	30.7045	35.8992	31.0157	34.1598	32.8708	35.8196	25.1636	36.1741	37.6933	25.0849	33.8877
