ID_REF	GSM488119	GSM488121	GSM488123	GSM488125	GSM488127	GSM488129	GSM488111	GSM488113	GSM488115	GSM488117	GSM488131	GSM488120	GSM488122	GSM488124	GSM488126	GSM488128	GSM488130	GSM488112	GSM488114	GSM488116	GSM488118	GSM488132
211445_x_at	3374.03	4147.79	1278.16	15252.8	7067.04	2999.57	1302.15	2420.82	5804.12	3097.32	2332.47	4326.16	1664.24	5660.84	3152.76	4421.88	4230.37	1069.29	2997.2	1713.71	3480.53	3763.01
211446_at	9.71535	125.578	14.7478	18.6176	223.751	269.884	4.14839	44.3565	13.1431	2.76504	12.4841	452.499	6.07243	98.5499	7.61094	132.261	3.49154	5.59978	6.10206	5.09139	4.87571	4.08392
211447_s_at	29.2938	264.202	28.7481	6.59473	17.6614	177.284	57.6802	29.787	4.40576	7.11117	43.2197	53.681	64.4362	131.611	10.2405	94.8722	6.69889	3.41667	138.851	3.22917	10.9738	60.5526
211448_s_at	39.0326	35.8	11.1383	21.2329	20.1843	17.9075	59.0572	135.182	17.2271	8.94528	16.1299	31.3235	16.2857	99.1239	9.42414	14.1559	10.2823	22.3543	32.6497	34.4066	13.5139	4.09519
211449_at	52.0705	245.394	34.6744	8.3413	45.022	20.9654	30.0239	87.1259	9.8806	2.94192	8.80542	34.2033	15.6472	56.2658	45.7074	14.7619	1.71077	2.12781	23.2105	4.11947	5.26532	4.71979
211450_s_at	5.75148	8.48475	64.1758	4.93762	18.847	75.0368	22.4933	19.7166	16.9512	17.5898	2.67428	25.5538	10.2424	48.7192	198.862	88.7647	3.92339	61.9519	62.5248	24.616	17.5014	66.6182
211451_s_at	4.0117	83.5065	2.96795	5.40237	76.3939	17.977	47.2926	23.8841	8.09293	30.2165	3.12703	16.0672	3.65637	11.4032	71.9864	34.1745	4.57064	7.52203	7.20963	5.0829	2.69249	4.73764
211452_x_at	8643.07	7998.36	2084.45	7912.92	8018.71	21632.2	3445.31	5094.01	6015.78	3435.39	3321.35	11253.9	3309.9	8919.7	2957.92	7136.99	3263.93	2913.38	4713.25	4102.84	3346.43	2294.08
211453_s_at	17.3758	22.6728	8.01912	11.6255	43.9851	51.4188	15.525	13.4613	14.2218	9.39143	5.90558	39.22	12.3944	16.8007	8.62684	12.5848	7.09724	13.854	45.1465	8.68492	9.61884	16.9526
211454_x_at	2680.6	7842.77	538.744	1849.91	4790.1	11422.1	584.791	1007.98	2483.95	1103.13	767.752	8012.45	1050.66	2195.29	1390.41	3375.31	822.417	862.618	1027.75	951.45	794.768	413.495
211455_at	54.0166	233.56	3.98894	88.4832	66.3493	437.175	5.65486	20.6194	79.7112	31.2649	2.39995	231.956	22.596	132.248	138.33	96.9074	3.69776	7.42061	3.7229	44.2747	24.9656	19.5933
211456_x_at	3384.03	1277.33	3376.63	1358.2	815.246	1084.35	3244.7	11446.8	2904.58	2098.23	4176.42	2165.33	4128.6	2094.46	1360.85	1919.27	2249.74	4211.4	16496.8	1765.1	3438.94	1590.39
211457_at	60.0179	326.622	158.851	107.406	158.052	15.044	78.2281	268.422	4.71997	56.908	86.2856	48.2557	111.111	24.0553	60.4952	201.343	34.4718	40.3278	93.3934	111.582	54.5264	91.8794
211458_s_at	10514.1	2107.12	1994.33	7856.38	2937.01	1359.85	4061.63	3129.88	7143.4	7647.09	3574.73	3077.63	3578.27	7450.07	5321.95	5580.82	4214.26	4135.25	2310.43	3683.27	3194.79	3301.23
211459_at	59.6767	225.853	21.5305	10.7324	256.486	46.1799	27.0034	8.31539	29.3721	3.8025	26.4305	246.716	42.5659	9.73118	372.753	2.85421	5.16315	43.7657	5.84765	10.0749	28.1171	16.0718
211460_at	42.5536	291.282	18.1352	64.0971	25.4345	109.159	77.7745	44.6055	102.728	18.8203	22.5664	130.057	10.1686	12.3727	35.6849	7.93716	16.0298	24.7138	88.2573	52.037	11.0948	31.4563
211461_at	36.7058	24.8566	12.0353	25.2411	55.1524	47.3752	77.8357	16.6881	75.1851	13.7146	8.42532	44.6371	36.3742	140.961	33.6847	37.9333	49.0557	5.58491	18.7136	9.75702	10.7777	8.58214
211462_s_at	5.87067	13.7815	8.94834	5.3332	19.4765	45.4319	9.57804	34.5277	4.75933	31.7747	4.69036	12.4934	6.92172	12.2232	17.8589	8.98176	8.41613	12.9967	42.3911	68.3296	10.5258	4.58178
211463_at	82.739	69.2611	20.9426	4.14416	26.3824	335.723	55.759	148.739	84.8898	22.4121	50.9216	192.603	9.39573	129.742	10.0702	297.784	11.9699	50.1523	230.804	3.87476	21.0608	1.93198
211464_x_at	177.317	416.181	89.7585	306.049	375.838	769.479	109.583	17.5528	243.522	234.329	127.274	239.925	193.125	276.494	249.209	88.6554	132.944	65.5591	69.22	89.3494	135.624	41.3025
211465_x_at	366.241	611.574	240.498	298.889	729.062	705.675	301.193	357.562	517.172	116.817	296.797	905.47	346.482	328.567	97.3071	455.213	124.584	308.138	411.247	347.544	191.131	129.544
211466_at	57.1505	233.132	26.3204	88.5881	74.0929	191.354	44.07	43.773	38.2011	29.2933	30.7118	180.296	19.4509	174.697	166.182	13.2879	7.75958	22.9848	78.9812	3.26284	39.5905	34.6779
211467_s_at	7.91078	22.9937	6.89176	10.6851	25.3587	131.235	27.9819	111.255	6.46243	6.98872	13.4365	57.5383	18.4209	21.8759	207.312	11.0663	3.85033	8.50808	17.3836	4.42931	6.93935	12.5415
211468_s_at	32.9229	18.0873	72.3133	5.51163	153.879	10.9446	105.881	6.09602	10.1778	12.7692	5.6847	20.7626	26.9365	9.77001	11.7054	31.5272	15.2077	5.90095	5.79606	63.7198	25.9624	17.6398
211469_s_at	19.0575	132.851	14.886	18.2937	33.7124	82.7713	50.8507	25.4677	5.88499	9.31348	12.1966	58.2966	12.6119	9.38679	21.4578	5.5447	30.3305	38.3872	41.4908	37.7701	8.58085	10.5008
211470_s_at	4.22512	82.1298	52.1455	89.3307	486.133	25.4626	29.747	119.049	82.4672	35.0955	13.8857	35.7252	3.16138	91.9242	8.46278	9.14509	41.7113	38.0206	110.899	34.6358	30.5824	37.1506
211471_s_at	265.016	253.532	87.4567	94.763	74.4785	313.86	161.447	165.145	58.6511	125.39	115.461	207.159	113.704	175.183	158.71	145.645	100.364	140.14	42.8088	158.955	148.847	128.917
211472_at	10.1985	30.4984	5.65604	7.04888	25.1833	27.5294	10.4153	16.9928	11.3357	5.78748	29.7627	46.2694	8.94576	23.559	171.528	20.9287	4.02839	11.7859	73.8977	4.46029	7.28439	5.73443
211473_s_at	36.7887	297.542	33.0027	55.5248	100.382	199.867	109.071	85.2248	4.20504	50.524	61.2446	47.0425	36.9385	57.8859	235.458	15.2812	5.07014	47.9377	163.539	31.5655	4.26442	8.26019
211474_s_at	517.65	413.516	861.232	379.022	15.4126	175.15	824.253	606.222	404.806	711.471	749.717	445.421	727.566	272.519	153.366	337.624	597.129	862.588	890.823	726.416	998.861	781.661
211475_s_at	420.801	409.358	486.333	255.209	231.352	398.709	350.065	475.509	445.481	288.097	446.753	357.986	407.339	310.416	311.512	254.733	360.117	408.838	870.441	308.867	383.763	393.276
211476_at	38.0514	36.6447	4.86473	13.3533	406.133	144.109	42.3149	10.281	13.7882	1.3183	32.5856	77.2732	14.6683	5.18292	24.0066	12.0587	17.1581	1.78514	20.4002	43.1865	5.42782	4.3983
211478_s_at	114.903	13.3424	18.9767	43.084	14.9248	54.1469	10.7099	10.9815	79.3551	31.4632	7.30968	192.063	7.59929	8.65338	91.6458	56.2065	59.9091	6.88452	47.6162	7.96235	9.57668	5.34656
211479_s_at	64.4791	56.256	25.5024	24.8179	38.114	29.9577	38.25	36.7571	5.83875	27.5671	20.9999	145.224	6.55215	4.61272	7.58452	10.4719	60.4823	63.354	101.468	22.5211	13.833	54.1393
211480_s_at	75.56	430.427	135.608	93.4492	108.311	119.574	112.852	53.7537	110.24	94.1663	68.6793	311.529	56.7874	8.71943	320.985	170.434	168.532	10.605	31.3289	94.8572	78.4633	82.6564
211481_at	3.34754	522.857	405.037	380.141	144.397	695.386	323.381	33.5533	142.182	680.551	418.14	586.21	598.333	492.508	399.999	385.455	503.619	171.504	223.277	559.716	486.071	246.698
211483_x_at	457.464	187.697	433.708	155.852	152.637	118.665	368.054	223.001	178.53	220.694	477.916	384.715	536.701	230.122	48.0574	226.979	275.818	559.085	294.36	356.567	279.994	419.768
211484_s_at	140.285	37.4845	262.727	130.151	361.087	416.463	247.015	140.57	318.961	200.245	288.191	40.8381	250.727	71.6579	29.126	69.0728	134.997	146.98	100.351	268.971	108.54	168.885
211485_s_at	41.6623	225.557	42.6405	34.2242	62.8734	57.4464	32.6996	45.251	17.5246	44.1052	11.2515	82.8788	66.1557	6.74072	12.6854	6.57811	10.0221	5.93254	15.0079	16.7441	11.0604	5.47706
211486_s_at	6.4507	23.789	9.01101	8.03178	39.077	37.3235	8.14254	12.9914	12.8641	4.96031	6.96935	18.8952	14.0713	42.3597	41.3366	21.1567	44.0385	7.25741	13.9908	12.9238	13.1848	4.45508
211487_x_at	10034.4	3285.69	3959.03	6609.35	3184.84	2740.6	6290.89	13400.5	7000.97	5657.37	5157.51	9527.89	6235.37	7723.36	5337.27	5224.29	6055.41	5278.19	13789.8	5156.32	4810.17	3368.3
211488_s_at	72.9052	190.248	40.9449	34.0443	184.113	195.164	17.1114	72.536	79.7512	68.5405	27.172	235.818	41.681	166.344	219.527	11.9158	9.16955	55.7164	50.6011	35.9504	24.818	33.873
211489_at	13.652	14.3251	23.9758	14.8135	114.467	8.56175	55.3192	137.163	11.8418	18.5494	57.9763	263.163	35.4185	132.118	172.466	23.9245	109.85	81.2527	167.103	32.5625	21.4933	15.7351
211490_at	4.83519	139.958	2.13453	23.9693	50.3166	25.0715	12.9573	3.12262	11.0357	102.619	5.73657	23.9455	6.3774	9.55402	9.35867	125.677	11.5302	40.9018	134.31	6.35248	9.87126	2.58007
211491_at	16.6801	273.555	54.7327	81.0126	55.4727	21.0091	53.0908	55.1506	19.7735	38.4812	20.7761	41.0361	16.5579	19.5361	17.8307	133.318	118.617	30.0322	45.9351	56.4548	39.0206	17.4913
211492_s_at	59.994	37.8468	6.15582	20.3233	19.3192	30.6663	6.0487	5.86525	34.6474	6.9916	7.7955	6.00364	27.1657	26.4542	20.7113	45.0151	7.15801	21.2813	75.3071	5.30707	31.7489	2.82003
211493_x_at	134.609	467.32	46.0383	62.5342	212.496	398.931	57.2141	89.0854	147.67	19.2325	79.0887	103.863	62.9636	256.574	121.543	10.5365	61.6291	61.3223	176.744	37.9171	118.198	62.2932
211494_s_at	178.473	375.948	80.9206	210.071	300.225	504.626	76.7724	98.7746	360.082	179.179	84.008	524.335	63.4656	412.807	163.617	303.172	101.71	166.876	140.635	187.033	347.836	95.1569
211495_x_at	11.7541	195.593	67.0154	20.3294	210.632	209.817	110.098	31.8378	10.6845	143.894	67.1596	114.375	85.9272	81.0437	155.696	23.4178	85.1784	122.143	23.1374	57.0449	81.1692	52.2419
211496_s_at	80.7834	299.019	6.77502	47.3416	233.365	97.3332	33.6191	77.2741	81.9223	3.66511	7.12406	15.4589	0.666355	71.764	144.553	36.313	49.6213	39.8705	24.1899	37.1064	9.13171	25.2614
211497_x_at	177.283	27.6758	46.6332	5.9456	97.0277	13.1463	52.6557	18.5726	64.6707	39.5589	8.46625	452.146	10.4383	45.1179	6.3011	17.2959	5.19927	155.941	20.066	78.8627	41.8349	37.2669
211498_s_at	9.30619	67.5215	18.1992	12.3698	177.706	21.664	15.1074	17.8472	9.47217	9.73507	8.80845	25.344	11.147	73.4862	10.9178	226.686	35.702	17.5869	19.3482	9.81748	13.098	5.3861
211499_s_at	353.818	33.8721	482.092	109.052	121.056	76.3337	376.649	1049.63	115.33	303.248	376.931	44.5356	529.555	48.9395	290.967	164.53	97.1358	259.428	1195.96	273.926	534.792	175.257
211500_at	7.56024	58.7885	45.5238	11.9507	30.527	36.2064	20.641	68.9903	12.1668	20.214	22.135	33.2937	48.6625	36.8709	57.4247	20.3986	19.3835	121.872	44.9476	45.1693	7.56331	10.1091
211501_s_at	468.705	29.5886	126.567	25.7889	151.64	176.034	188.111	230.008	24.1225	51.4407	107.148	13.3457	85.2238	33.2969	106.244	67.0866	237.889	220.179	280.118	85.4529	162.16	157.52
211502_s_at	63.1463	13.8412	29.8272	80.0068	62.1896	295.656	59.2825	12.364	49.9108	81.209	64.5313	334.271	28.0442	20.8565	7.34823	15.0938	74.3189	36.9958	10.9716	58.1756	40.4526	33.6729
211503_s_at	57.6831	534.29	317.935	254.616	162.023	231.751	332.029	158.725	318.255	360.417	290.867	305.411	285.576	316.472	546.541	283.002	518.084	394.672	201.85	406.954	437.389	613.037
211504_x_at	100.87	429.096	118.991	110.863	158.739	152.301	108.909	160.967	87.6785	66.278	132.713	351.734	141.512	213.484	6.48276	301.22	100.721	82.0252	202.497	106.702	66.2228	78.4895
211505_s_at	184.976	46.0056	421.463	188.695	26.8909	400.858	191.237	134.904	324.919	290.499	451.023	543.282	396.877	65.8089	213.811	250.455	253.938	187.61	152.384	233.363	262.712	165.624
211506_s_at	4.6824	221.598	41.133	57.4077	26.3442	26.2616	37.9693	24.5399	110.782	7.67589	43.5849	13.3304	17.0101	6.33196	30.7689	23.6339	23.0602	4.60215	7.3618	41.8356	3.75039	4.98425
211507_s_at	52.7776	20.6324	5.45898	13.4504	41.4006	13.7372	21.1744	9.34165	43.087	36.1681	8.22879	108.555	9.13623	10.5843	12.5574	9.99315	7.42099	5.08285	8.98721	5.11614	5.70618	8.4859
211508_s_at	6.44702	35.6775	6.91898	5.44432	7.73583	140.83	9.74472	5.24961	37.5554	1.35751	16.3078	19.3958	2.34958	1.3875	199.078	44.9304	3.79317	1.84544	8.90539	2.97641	1.55322	2.88151
211509_s_at	7931.63	4497.84	4010.84	9666.58	5213.6	3371.84	8724.69	5608.31	9944.48	8280.86	7427.53	7001.6	6907.67	10949	17796.2	6203.52	10319.1	7780.87	6198.96	4946.97	4550.95	3494.03
211510_s_at	32.8267	77.5674	8.18348	42.783	239.041	196.347	6.15941	36.911	83.2909	4.43575	11.6182	39.1782	28.9309	14.4298	36.1651	187.857	3.35615	11.4659	102.242	6.08113	4.14958	22.2458
211512_s_at	171.877	254.069	73.908	122.898	464.279	148.301	202.8	439.252	128.872	102.375	129.952	258.288	63.7681	110.569	10.1524	17.3602	82.2091	153.66	77.6637	42.9355	101.54	81.3388
211513_s_at	23.6064	58.6397	22.7927	36.2171	529.864	68.9596	17.444	52.3499	94.6616	20.3381	48.968	112.107	34.7504	56.3879	77.3903	104.095	38.3517	24.4571	222.571	71.0357	25.9777	22.8673
211514_at	8.54368	78.7358	19.5687	2.71196	11.3457	156.17	12.8461	12.6678	15.6735	9.16936	5.66993	10.6049	6.17339	9.50999	11.5415	13.6871	2.55491	55.934	15.7383	2.66726	4.57254	1.42141
211515_s_at	62.6826	121.247	49.607	45.8344	90.6741	265.492	103.538	104.551	119.427	83.491	52.0263	191.058	24.8637	47.8791	367.592	244.357	76.855	44.3109	59.0112	97.6568	7.38288	51.4951
211516_at	55.7024	8.85808	28.8203	65.938	144.459	255.877	8.36415	43.4312	126.621	26.346	36.5782	25.1132	2.25497	38.2977	6.60611	146.898	30.59	2.06139	56.6306	27.4511	22.8408	23.6216
211517_s_at	12.2136	26.3558	10.4696	31.4021	34.8672	25.0045	36.9848	20.0574	16.9997	40.5136	24.4199	94.4631	7.48232	30.2848	118.115	44.4396	58.1207	7.68045	5.07528	6.39689	6.22581	2.87069
211518_s_at	19.0213	17.8192	3.93683	6.80887	24.3743	19.3647	6.94647	37.3225	7.41124	4.54796	9.39094	20.1847	55.6186	8.11947	24.9776	143.549	14.4785	7.89954	19.6287	5.7229	3.27073	6.19558
211519_s_at	9.68666	398.102	15.3001	52.2958	73.0638	142.01	31.8134	105.933	75.8567	70.4906	28.3035	174.361	40.6159	50.7794	210.28	77.3694	77.0765	43.5109	49.5734	39.3304	40.3759	20.3578
211520_s_at	6.65462	32.6083	7.7774	46.3628	361.42	32.3851	3.68561	8.61636	14.8798	6.41452	31.419	6.31195	15.3023	150.866	17.6967	10.9534	19.5399	1.98062	4.00218	8.44324	3.59772	7.05749
211521_s_at	6.86617	39.9357	16.0685	101.19	51.6212	238.21	9.39544	107.139	55.2179	18.4434	39.6896	73.3056	13.6226	17.186	24.0292	107.805	6.74691	19.4793	30.223	17.8919	7.07938	17.8228
211522_s_at	45.5042	22.4912	11.8895	21.9174	26.6161	137.877	40.6385	9.80011	5.91568	25.921	30.29	144.314	6.92207	48.0166	8.08808	21.4231	4.48074	2.26319	7.43381	40.8914	11.9916	7.23755
211523_at	12.6838	261.382	40.9561	108.178	39.1117	16.7503	7.66339	121.446	98.276	79.7797	58.3938	189.243	70.8469	18.2532	12.0011	19.6358	31.5936	47.8288	17.3546	9.01161	8.54419	15.7755
211524_at	54.4471	243.545	19.2954	35.7022	140.6	189.919	80.0755	69.5012	35.3791	20.5	28.2045	237.356	25.6466	5.45514	77.0479	37.5105	70.3581	12.6879	8.90203	34.5037	12.1687	5.21894
211525_s_at	3.6053	30.8053	6.81667	6.19492	12.8178	148.287	2.55371	47.1958	13.0187	4.58301	2.33157	57.1046	6.71009	53.2719	17.1299	11.6119	5.64697	2.19248	107.752	9.53508	8.19371	1.38053
211526_s_at	6.84454	59.2198	10.8734	15.8364	238.787	82.505	8.63777	17.602	4.71009	30.7008	15.7896	65.6202	5.80981	9.27762	24.1191	187.677	9.32341	5.23436	10.9959	8.68165	22.1573	12.0559
211527_x_at	138.686	32.4835	31.8553	117.165	132.651	53.991	21.4642	15.284	70.9144	44.2007	63.4234	60.4274	26.5745	8.07916	139.047	64.534	5.03266	5.76123	13.1645	39.8099	35.1631	26.5502
211528_x_at	792.579	468.49	872.093	339.651	384.974	184.94	802.592	1145.53	435.131	394.351	783.673	623.095	741.447	572.809	65.6045	376.327	437.788	865.436	729.009	419.623	588.349	981.126
211529_x_at	369.716	24.7832	655.018	94.1632	105.99	73.7105	398.964	912.944	352.897	344.834	393.884	33.1876	287.894	34.1355	23.9437	44.621	441.86	430.983	401.108	300.929	288.688	701.476
211530_x_at	149.384	37.1842	198.001	97.4271	23.4313	74.9379	99.028	29.6703	155.946	20.5982	193.111	159.85	190.317	350.303	241.804	261.548	179.3	201.888	149.763	133.001	116.873	216.714
211531_x_at	145.079	51.2392	69.3255	91.9654	171.485	418.292	33.9868	182.335	69.3344	62.5662	106.618	914.902	134.371	126.035	32.0018	122.776	26.1666	99.2247	171.262	127.062	59.6048	80.5012
211532_x_at	18.9193	39.9649	18.2831	14.2879	49.2026	214.161	10.1172	15.2127	55.8951	4.90028	9.23976	25.6396	10.5524	12.9253	149.028	11.4845	13.8852	9.07645	21.3184	8.56086	6.23932	8.00792
211533_at	9.51499	151.333	10.7504	4.23966	38.1207	8.00541	8.51282	6.6154	4.89152	29.6361	2.62056	9.56313	11.8211	43.6956	14.3127	16.8984	6.46799	52.3963	68.2676	47.2783	3.07317	2.93852
211534_x_at	28.9227	55.4385	14.2308	119.294	136.913	187.423	17.2815	33.0236	14.0584	31.6473	9.50539	16.4389	95.3558	157.954	166.38	23.4691	36.9977	37.034	29.1989	8.45269	7.42451	45.7714
211535_s_at	600.383	896.185	301.317	245.374	234.865	498.584	477.015	602.527	360.438	524.308	552.534	286.931	479.764	341.414	331.188	224.137	459.053	534.672	806.711	757.401	453.532	393.254
211536_x_at	66.4431	306.148	133.412	94.3336	155.751	323.037	120.48	123.504	146.907	57.2388	120.513	319.881	94.9668	82.8242	180.726	117.429	78.6577	198.772	139.233	103.071	64.1249	119.992
211537_x_at	74.72	76.7841	88.6904	87.0186	145.899	390.593	67.1767	40.6868	103.287	61.9796	81.0788	317.78	143.401	54.9195	238.41	10.2174	114.407	25.4389	20.0288	52.4204	60.0162	146.573
211538_s_at	3507.88	1507.7	2522.71	2410.95	507.749	1511.65	4279.39	1010.42	3022.58	2148.74	1786.95	2125.76	1744.42	1791.57	1738.36	4307.64	4222.19	2949.45	1393.21	4374.97	2826.86	1951.76
211540_s_at	71.3522	184.066	37.9181	11.8039	42.6971	81.4459	46.6565	7.04118	129.01	98.9564	1.21892	23.6361	9.0568	27.4818	191.747	183.512	9.59811	10.5254	13.1075	47.1649	8.27896	7.3866
211541_s_at	14.0357	235.885	9.99568	65.9016	133.96	45.0899	57.0266	22.1522	28.8451	10.5044	52.9707	39.3474	39.07	46.3686	26.3207	7.10815	56.8737	15.1404	48.9424	17.3496	9.03487	4.41539
211542_x_at	3913.37	3048.1	5563.26	2981.38	571.36	3945.78	6649.65	15597.2	5253.13	5532.98	6074.76	1716.04	6172.81	3273.03	1491.16	4099.68	6540.06	5582.13	13800.4	5482.49	5097.03	4059.92
211543_s_at	61.1532	308.473	89.092	18.7766	60.9879	108.837	35.2826	128.644	120.918	65.1566	27.4241	239.045	56.6422	72.5832	25.3139	190.78	76.86	91.6733	28.5121	89.8925	82.6462	68.7018
211544_s_at	32.5588	40.9546	70.6784	10.5998	68.4444	14.0276	55.4018	31.8787	11.0127	52.6135	14.9652	386.221	4.17378	55.1174	11.005	10.9224	3.66274	91.3651	95.9579	106.225	37.5728	27.0548
211545_at	42.9487	25.4259	6.76832	10.46	37.3775	13.8579	30.1084	16.0963	5.83281	4.41022	17.0014	13.162	4.29541	104.209	15.2292	16.8764	8.29534	4.42068	17.9148	8.552	6.16034	3.48456
211546_x_at	176.362	429.812	150.323	240.37	292.898	730.962	281.731	310.101	215.64	159.802	334.819	472.788	292.453	146.019	252.455	67.9825	256.979	281.434	283.612	156.244	135.188	180.634
211547_s_at	44.7325	16.9431	92.1031	111.971	46.5813	248.707	81.0007	101.357	174.979	60.8046	114.853	44.298	60.0494	184.985	134.405	100.554	76.1857	78.9779	136.867	30.2877	71.1052	102.071
211548_s_at	130.218	238.158	55.2371	60.2222	128.406	14.9041	34.9227	111.022	69.9599	35.1155	78.8372	149.953	40.8377	59.0356	73.3132	14.9586	79.7615	8.90134	7.7914	26.2078	46.5405	25.1635
211549_s_at	13.764	39.8814	74.9899	16.7976	23.4193	22.9454	34.1923	104.735	35.7435	75.9272	9.96771	46.306	37.106	90.9094	25.4054	28.3916	91.7619	69.8018	124.42	28.6504	23.6337	9.98167
211550_at	10.9649	69.0558	4.9645	7.48697	25.5027	20.1151	10.1046	14.2896	8.56232	6.35658	5.84073	42.5184	7.57926	8.14952	18.3364	32.3318	5.67228	9.68193	32.2813	8.90815	6.82737	2.89227
211551_at	163.237	281.251	66.4212	90.3077	176.5	333.631	165.057	130.31	86.63	88.3595	55.9312	450.108	61.7932	191.845	25.8694	183.548	70.8944	101.71	165.28	87.1208	58.1253	47.1628
211552_s_at	14.5105	200.482	25.0245	73.7279	66.0628	32.5241	155.592	437.829	201.656	303.329	18.608	123.072	32.4089	176.808	12.3003	392.032	20.3142	161.701	72.6741	46.5157	17.7958	20.3771
211553_x_at	8.03908	17.9229	3.43419	21.9886	38.8887	41.7919	6.20876	12.1558	34.3104	9.95243	14.2491	22.1566	3.63433	18.4628	8.23606	242.029	39.974	11.4525	76.5849	17.3911	30.8921	18.9891
211554_s_at	69.9352	40.252	14.2148	20.4951	49.5142	49.0714	69.7918	11.5791	95.892	14.2565	18.4188	139.534	17.1414	11.0509	20.953	29.3425	5.24453	24.7337	14.1355	35.5298	7.29563	7.39964
211555_s_at	11.3255	252.382	132.078	201.651	330.657	301.68	112.127	46.142	137.383	59.0061	113.337	247.212	172.334	83.3349	293.616	261.952	84.333	153.308	62.6792	97.1289	61.6871	85.5683
211556_at	2.96774	89.3055	3.72183	2.15174	55.4461	162.335	12.5851	28.8404	23.4528	2.15228	3.59419	117.864	2.47848	19.602	13.7831	27.064	2.99454	34.009	10.3576	23.2638	4.49115	4.06747
211557_x_at	11.7475	133.578	56.4345	32.7176	71.5233	25.5457	81.4502	48.3635	84.0405	41.2198	48.0647	33.3737	31.325	9.88371	35.4446	25.4021	17.5952	33.2068	25.78	56.5932	42.4408	63.1383
211558_s_at	80.141	181.779	238.194	185.086	243.137	197.26	101.333	90.978	140.655	213.935	243.369	203.442	225.742	195.528	171.915	448.185	223.384	181.854	39.2938	292.752	154.273	218.954
211559_s_at	15.5813	59.2315	12.8355	13.5341	49.298	201.197	8.23948	4.0846	5.62357	42.9702	59.494	70.1605	11.3364	7.88516	340.223	8.58503	59.6409	18.1529	42.0183	51.5587	2.4895	17.4932
211560_s_at	4.81793	35.9921	4.81458	6.57886	35.4627	59.7685	10.3712	145.714	10.1696	4.29376	5.74065	12.9584	14.0418	19.8716	29.8553	27.3057	10.4885	7.59828	197.205	11.4121	3.9916	3.91482
211561_x_at	93.6399	203.979	11.947	11.1903	90.2311	305.289	25.7674	46.875	17.2312	6.21514	4.81728	56.6562	17.8551	42.2892	280.105	191.675	8.27184	34.6349	129.753	52.1726	36.9234	25.7183
211562_s_at	142.284	38.5303	12.7607	7.16141	41.5592	28.6202	22.3461	35.6745	19.9956	23.0629	9.061	49.6843	6.47671	146.518	9.36134	32.4941	4.94596	19.4006	26.1005	12.5456	20.3716	6.85712
211563_s_at	72.8483	110.144	140.806	85.9581	13.9006	241.999	93.7653	76.464	122.399	80.5407	180.948	5.00015	133.538	6.84052	6.51589	234.713	47.7217	58.4834	5.5063	172.354	97.403	105.766
211564_s_at	255.085	15.0776	99.7465	74.7808	33.5064	110.406	74.1657	45.5965	93.606	48.719	4.28352	130.062	76.4963	12.1743	34.0112	176.394	54.2475	119.334	71.5891	72.5427	93.0814	80.7747
211565_at	109.258	808.432	9.26317	109.369	504.731	1527.93	37.3901	8.39135	44.956	2.44883	34.5233	1041.96	45.2299	67.0044	370.515	18.957	27.0625	12.5907	29.82	75.8522	56.5687	7.75656
211566_x_at	285.452	61.9319	213.841	168.676	97.4962	24.0743	206.378	252.332	180.565	145.836	186.068	289.112	137.619	357.105	302.177	15.1769	11.0331	252.607	239.293	218.094	220.307	203.542
211567_at	19.9834	25.5588	18.5264	25.2003	185.536	120.516	7.38515	33.8283	101.826	36.6836	24.1757	115.195	14.1223	13.9801	6.48336	144.099	89.7605	40.1459	16.0235	7.2234	7.67725	4.36633
