ID_REF	GSM6711	GSM6712	GSM6713	GSM6715	GSM6717	GSM6726	GSM6728	GSM6729	GSM6730	GSM6731	GSM6732
10285_at	101.6	165.9	85	115.5	130	109.9	157.8	152.4	122.4	127.2	79.3
10286_at	2012.5	1703.1	1873.6	2449.7	1535.7	1965.9	1220.6	1051.5	1636.5	2110.9	1944.4
10287_at	84.3	118.8	75.8	81.3	105	68	89	93.9	111.4	125.7	119.1
10288_at	334.5	339.8	284.9	416.4	357.2	337.6	343	301.6	380.9	431.9	379.2
10289_f_at	230.6	311.8	262.5	239.6	271.7	244.7	252.4	260.7	364.8	383.7	378.3
10290_at	3048.1	3110.7	2110.3	3478.3	2486.2	1868.8	1540.4	1463.2	1739.4	2843.2	3145.6
10291_at	155	157.6	152.3	170.8	148.9	142.2	145.3	184.9	110.3	186.1	140.5
10292_at	120.3	149	245.5	138.8	224.8	164.1	415.6	343.1	425	384.8	413.4
10293_at	17.3	11.2	7.6	2.4	8.8	12.9	16.8	12.6	10.3	22.1	21.4
10294_at	255.4	251.5	200.1	203.8	362.8	336.1	220.5	301.2	330.3	581.7	958.6
10295_at	5754.2	4937.1	5847.2	6362.1	5915.5	5166.4	5691.9	4559.8	5559.9	5791.4	5902.6
10296_at	9708.6	7710.4	9029.8	10171.2	9629	9717	9020.1	9414.2	8702.3	9077.4	8814.4
10297_at	210.8	243.1	245.4	191.7	240.8	247.6	196.7	226.4	221.2	214.5	203.4
10298_at	93.5	83.5	95.1	90.9	108.6	92.7	94.6	110.4	107	172.1	93.1
10299_at	59.1	48.8	57.8	73.3	55.5	61.3	55.3	55.8	99.9	61.5	76.2
10300_f_at	5526.5	4684.1	4803.2	6029.3	5324.8	4469.7	5077.5	5085.9	4850.3	4535.5	4331
10301_at	14863.7	10714	16595.8	14128.8	12463.3	17539.4	12791.4	12714.9	13023.5	11549.3	11852.7
10302_g_at	12653.8	10013	12856.4	12170.4	11372.4	14818.2	11290.5	11692.5	10869.6	9878.4	10613.9
10303_at	155.4	170.2	140.6	178.2	145.6	138.2	148.5	186.8	163	161.8	122.6
10304_at	864.7	1150.5	1051.3	1154.5	1224.3	943.2	885.3	873.7	1096.8	1048.2	1387.4
10305_at	928.6	1072.7	922.2	607	961	851.8	1129.8	1094.3	789.2	891.9	536.1
10306_at	35.8	42.2	34	32.9	37.7	25.7	18	26.7	39.8	44.9	46.8
10307_at	39.6	47.3	48	43	42	25.9	56.7	51.2	59.3	72.1	69.7
10308_at	1	0.7	0.9	1.4	1	0.8	0.7	0.8	1.1	1.4	0.8
10309_at	1.2	1.5	1	2	1.5	2.5	0.8	0.8	1.5	1.4	2.5
10310_at	117.3	174.6	130.1	103.2	127.9	145	204.1	260	176.5	169.2	115
10311_at	57.4	66.7	60.5	49.7	67.2	57.5	64.4	61.1	46.5	57.7	33.2
10312_at	116.6	147.6	119.6	128.1	124.4	85.9	116.5	122.2	138.9	143.2	140.6
10313_at	1301.4	1517.9	1014.6	1288.6	1251.2	1194.5	1358	1263.7	1033.1	1025	1077.8
10314_at	639.5	796.1	550	699.6	684.2	445.1	460.6	452.2	543.1	550	672
10315_at	373.6	346.8	361.4	324.4	342.5	294.5	293.6	310.5	344.9	242.4	233.4
10316_at	112.4	177.3	104.3	131.3	122.6	117.2	110.8	123	130.2	120.8	93.5
10317_at	206.9	235.2	231.2	228.4	217.6	184	246.5	259.1	307.3	208.4	183.5
10318_at	247.4	347.7	284.2	192.7	301.9	313.2	389.3	470	374.6	265.2	173.9
10319_at	1172.1	1577.7	847.6	1428.5	1513.5	996.5	792.7	894.3	915.2	1153.2	1170.7
10320_at	113.5	74	98.1	81.2	70.1	135.2	91.2	80.2	105.8	106.4	98.6
10321_at	298.4	277.7	350.1	325	421.1	560.1	340	381.3	367.7	313.4	286.1
10322_at	68.4	102.2	103.8	96.7	91.8	128.6	106	124.5	111.4	90.6	84.2
10323_at	4535.9	5661	5964.7	4957.4	4844.2	5162.4	4014.8	3911.4	4269.4	3546.5	4449.4
10324_at	1095.9	1422	1287.1	1321.8	1155.8	1378.9	1041.9	996.6	1164.8	979.7	1185
10325_at	5937.6	5465.7	5922.8	5562.6	4954.2	6371	5309.4	6046.1	5395.6	4686.9	4714.7
10326_g_at	10370.9	8757	10316	9454.2	8244.2	11576.9	8917	10043.9	9357.3	7464.3	8561.5
10327_at	1.5	0.8	1	1.3	0.9	3	1	0.9	1.7	3.8	1.8
10328_at	207	271.6	231.4	209	215.5	234.5	189.5	193.2	191.9	257.9	225
10329_at	1224.5	1528.3	1441.3	1339.7	1511.4	1339.1	1241.9	1394.5	1357.5	1304.9	1588.7
10330_at	12.7	20.7	22.1	24	17.4	20.3	10.8	14.1	23.5	18.1	27.6
10331_at	246.2	332.2	220.9	238.8	296.2	299.3	468.2	500.5	365.1	544.1	413.9
10332_at	421.9	525.1	616.6	303.3	477.5	738	709	772.9	367.9	411.3	275.3
10333_at	225.1	387.9	215.9	210.7	316.6	206.7	226.8	273.5	312.8	237.3	231.8
10334_at	454.6	480.4	453	365.1	268.1	319.4	350.9	206.9	304.4	274.3	351.2
10335_at	194.2	345.7	215	128.4	302.2	319.8	485.6	479.6	301.7	204.4	128.6
10336_at	40.9	50.8	45.9	59.2	41	34.5	57.9	52.3	71.7	43.5	66.7
10337_at	296.4	238.9	197.5	403	214.5	273.4	255.6	209.6	400.2	231.1	365.1
10338_at	3.7	1.1	1.3	1.2	0.8	2.4	0.8	1.3	3	2.8	18
10339_at	123.5	154.3	166.6	149.4	74.7	113.1	118.5	101.3	103.4	148.7	147.5
10340_at	166.3	220	220.2	192.2	158.3	237.5	171.8	222.7	227.9	213.2	197.4
10341_at	131.1	175	162.2	115.9	113.5	145.3	123.3	116.5	150	117.7	123.5
10342_at	161.7	134.8	131.7	169.9	119.8	120.5	125.5	108.6	133.4	180.4	167.4
10343_at	274.2	411.8	285	566.4	340.1	273.1	345	345.5	363.9	486.6	536.8
10344_at	134.6	255	230.6	136.5	199.3	186.9	281.8	259	220.5	168.5	120
10345_at	314.4	409.6	318.9	269.7	376.9	271.1	420.3	366.6	316.4	373.1	209.6
10346_at	55	76.6	56.9	31.6	46.4	52.4	27.4	44.5	50.4	70.2	63.8
10347_at	487	621.2	535.7	535.6	564.5	529.6	538.4	598.9	646.2	560.5	540.6
10348_at	199.5	192.2	134.5	218.6	109.4	151.4	293.9	173.4	393.6	298.8	300.8
10349_at	132.3	155.7	160.3	152.5	152.1	142	136.9	216.4	154.2	214.3	189.8
10350_at	1132.1	1105.7	965.1	1117	969.6	770.7	956.6	824.4	768.6	856.4	846.2
10351_at	107.3	194.7	146.2	94.3	95.6	177.6	256.2	210.8	156.9	108	83.3
10352_at	351.6	456.5	527.6	310.3	371.8	561.2	639.8	519.5	438.6	326.8	258.3
10353_at	24	43.3	39.6	22.7	24.4	29	37	37.1	37.6	27.6	26
10354_at	67.8	130.9	69.9	115.1	120.1	26	90	97.9	63.6	122.3	87
10355_at	932.9	1076.1	786.3	1157.8	858.4	726	711.8	636.8	762.6	924	837.9
10356_at	4	8	5	10.2	3.6	7.7	11.8	4.1	9.3	10.5	3.6
10357_at	323.9	366	420	353.1	325.1	352.6	297.3	324.9	439.5	425.3	339.2
10358_at	1107.3	1116.4	1269.3	1499.6	1020.7	1738.3	829.9	680.8	843.1	666.7	804.3
10359_at	588	560.2	494.9	406.8	509.3	434.5	653.6	618.9	575.2	540.8	600.5
10360_at	680.1	770.9	488.3	777.4	565.7	530.6	588.8	408.1	1524.2	633.8	531.7
10361_f_at	62.7	45.4	47	35.3	37	62.5	77.3	87	58.7	102	105.3
10362_at	16790.5	11621.1	15733.7	14217.7	11380	18864.1	12014.7	13117.7	13083.2	10513.3	11841
10363_at	1211.8	1564.9	1056.1	1456.8	1455	1044.9	806.2	698.2	1224.4	953	986.7
10364_at	282.9	357.1	280.7	213	264.7	230.4	278.2	320.5	294	242.4	174.1
10365_at	222.4	192.4	185.4	214.2	184	180.7	245.3	249.8	186.2	248.3	175.8
10366_i_at	453.1	451.3	336.3	573.6	314	376.9	339	364	438.2	541.2	938.3
10367_r_at	111.5	131.3	93.1	125.7	106	125.3	72.6	76	128.9	125.3	138.9
10368_s_at	818.2	890.3	538.3	797.2	642.2	599.6	566.2	552.3	730.1	981	1127.6
10369_at	122.1	122.1	81.1	145.4	108.5	72.7	88.8	94.2	106.2	153.7	174.8
10370_at	4298.6	4596.2	4626.1	4280.1	4604	4143.4	4322.8	4427.1	4547.4	3402.8	3362.7
10371_at	2	1.2	1.4	3.5	2.3	3	1.2	1	3.1	3.3	3.3
10372_at	9.7	18.1	11.9	13.7	19.3	19.6	17.9	19.2	17.1	19.3	25.2
10373_at	5.3	8.7	1.4	4.4	4.8	2.1	2.4	2.9	5.3	13.8	4.2
10374_at	108.2	117.3	86.8	102.4	79.5	81	100.5	112.1	113.7	112.4	100
10375_at	78.7	168.4	86.8	105.3	141	99.8	110.5	128.1	170.2	107.7	82.9
10376_at	111.4	114.1	69	130.5	104.1	92.6	101	94.4	121.7	108.9	127
10377_at	379.6	386.5	460.2	441.3	446.3	424	303.8	292.1	424.5	650.9	593.7
10378_at	181.5	183.5	167.9	242.6	227.9	123.6	137.4	137.3	191.6	275.4	265.6
10379_at	97.5	150.5	162.4	129.8	183	167.7	193.4	142.8	180.5	244.8	199.5
10380_at	5490	5650	5848.2	6464.5	6191.9	5729.1	5720.4	5334.1	5545.5	5525.9	6186.7
10381_at	157.6	191.5	179	164.6	189.3	127.3	174.4	217.2	173.7	265.6	274.7
10382_at	1687.7	2145.9	1886.7	1804.1	1885.7	2059.9	1752.3	1802.1	1752.9	1347.2	1320.3
10383_at	28.8	23.2	20.3	34.5	15.8	46.3	20.2	14.1	32.3	32.7	34.1
10384_at	24.5	23.6	25.9	46.2	29.7	41.2	16.9	27	40.1	35.3	25.3
10385_i_at	5986.2	6054	6134.8	7582.4	6976	7451.3	6224.8	7393.4	6557	5106.5	5362.2
10386_s_at	6747.7	6328	6031.9	6795.4	6365.8	6921.1	6916.5	7170.8	6421.8	5489.7	5552.1
10387_at	54.8	47.6	83	45.3	41.9	115.7	73.5	86.7	67.5	38.8	49.5
10388_at	688.1	1009.9	731	781.8	918.5	1104.9	771.3	778.6	753.4	595.2	607.5
10389_at	63.9	94.4	108.8	42.9	46.5	49.3	43.8	58.3	103.1	83.8	97.3
10390_at	1562.9	2078.9	873.4	2125.4	1402.6	735.1	631.8	406.9	993.7	1268.3	2035.3
10391_at	663.7	833.3	755.7	687.9	626	653.7	570.5	536.1	615.5	571.1	618.7
10392_at	532.1	686.2	339.4	839.9	572.4	489.2	555.9	447.2	939.4	1474.7	1913.8
10393_at	69.9	86.4	61.6	90.4	101.2	79.9	78.8	72.5	102.6	80.1	70.2
10394_at	23.3	17.2	48	31.3	23.8	42	20.8	35.1	28.2	32.2	21.9
10395_at	348.4	354.8	495.8	270.5	282.9	420.5	410.6	438	399.9	216.2	192.4
10396_at	4.8	3.5	6	21.5	3	4.8	3.3	9	6.5	22.6	10.7
10397_at	22.2	12.9	17.2	19.3	13	17.2	14.5	31.1	16.8	45.1	19.5
10398_at	18.2	22.4	5.6	12.3	4.6	6	16.3	20.7	29.3	32.3	25.3
10399_at	4.4	10	11.3	3.7	5.7	21.4	6.9	17	4.3	17.8	16
10400_at	0.8	0.8	3.4	2.6	6.6	0.3	0.9	2.4	0.3	3	3.9
10401_at	77.2	72.7	100.2	53.1	58.5	54.1	60.6	54.1	50.1	72.1	63.4
10402_at	14.5	8.9	19.4	18.6	17.7	29	25.1	25	16.1	23.2	24.1
10403_at	22.6	15.9	19.4	31	29.9	9.2	14.1	8.8	32.9	20.3	26.1
10404_at	80.4	133.7	121.1	70.3	118.9	77.2	78.5	101.8	105.8	116	104.2
10405_at	27.4	27.2	37.2	27.5	21.2	43.8	26.3	28.8	53.2	38.3	43.3
10406_at	48.9	66.8	55.9	92.5	100.1	114.3	69.5	51.6	84.5	54.3	105.5
10407_at	4	10	36.5	5	23.9	55.1	13.9	9.7	14.9	2	6.5
10408_at	122.8	115.2	203.3	145.4	106.5	370.3	153.5	161.6	172.7	118.4	132.8
10409_at	143.2	99.1	323.6	144.4	108.8	475.7	92.1	139.5	128.3	130.8	146.7
10410_at	16.4	27	51.2	27.6	18.4	78	24.8	29.5	40.6	31.4	35.4
10411_f_at	109.9	71.8	80.3	113.4	99	63.4	41.5	67.9	89.4	109.1	67.8
10412_f_at	201.2	361	200.7	277.5	308.9	238.4	635.2	376.2	402.5	298.6	232.5
10413_at	136	104	131.6	112.3	83.6	136.6	131.2	125.5	114	151.7	147.6
10414_at	78.7	56.5	73.8	89.2	48.7	70	42.6	39.9	54.4	115.6	103
10415_at	424.9	290.9	358.7	339.8	256.6	311.6	257	185.1	260.4	502.7	288.8
10416_at	69.6	99.6	69.2	78.7	74.2	79.8	85.8	97.2	107.4	107.5	125.8
10417_at	10.3	8.4	1.4	14.8	7.9	2.7	13.3	3.8	6.5	18.9	17
10418_at	93.4	115.7	93.2	128.6	108.3	108.2	102.1	145.9	134.5	191.1	159.2
10419_at	112.8	73.6	156.1	98.4	84.8	174.1	110.7	131.4	94	65	74.1
10420_at	59.6	47.2	473.2	69.2	82.8	271.2	178.2	276.6	137.2	92.4	100.5
10421_at	206.6	180.7	280.3	227	134.3	338.2	227.5	211	299	242.6	230
10422_at	32.8	30.5	36.8	46.4	24.5	33.5	17.9	22.8	20.4	39.4	38.8
10423_at	13.4	12.7	26.3	26.1	22.2	10.6	4	10.4	17.9	5.1	19.8
10424_at	3.3	2.8	4.5	3	3.3	6.2	3	3	2.1	5	3.9
10425_at	257.8	147.5	611.5	301	208.9	487.9	298.9	328.6	306.8	344.6	371.3
10426_at	24.8	30	2.6	39.2	19.9	4.8	24.5	17.9	17.3	39.2	30.1
10427_at	35.8	23.6	24.1	34.5	18.7	39.4	15.7	9.7	26.1	44.3	13.4
10428_at	1.4	5	11.1	11.8	0.5	15.6	3.3	3.2	6.4	15.5	2.2
10429_at	4.4	6	14.9	6.9	4.2	4.4	4.4	2.9	3.2	10.7	5.1
10430_at	28.9	19.6	40.4	39	26.5	40.7	30.2	32.4	25	41.7	27.2
10431_at	2.1	7.5	3.9	3.5	3.8	5.3	2.6	2.7	2.2	5.1	3.1
10432_at	60.6	115	70.1	75.9	94.3	85.7	80.4	100.1	114.9	101.2	131.4
10433_at	23.3	43.5	19.4	24.4	24.2	33.4	36.5	55.4	45.4	48	65.2
10434_at	136.7	126.7	114.5	105.4	149.1	94.2	122.2	98.8	150.9	292.2	278.5
10435_at	97.8	78.6	92.7	92.7	97.4	64.6	112	107.2	77.6	151.3	117.6
10436_at	19	6.9	6	17.9	25.8	16.3	13.2	18	24.9	9.4	19.9
10437_at	110.6	146.9	119.6	126	118.3	143.1	125.3	134.2	165.4	130.3	122.5
10438_at	3.8	2.8	1.6	4.4	3.3	15.5	1.2	1.2	2.9	2.2	9.4
10439_at	297.1	369.7	209.1	228.2	264.9	166.7	230	282.9	215.4	421.5	342.8
10440_at	26.6	31.9	37.1	49.9	31.5	38.9	29.6	30.6	29.3	31.1	37.4
10441_at	2	4.9	0.7	2.2	7.4	4.3	6.6	5.3	8.5	9.5	1.5
10442_s_at	31.1	23.5	19.3	23.4	18.4	3.5	12.1	12.7	14	22	8.6
10443_at	22.9	25.4	15.8	9.2	22.7	5.9	2.8	4.4	14.4	48.8	50.6
10444_at	86.7	91.1	78.2	69.2	89.8	93.3	70.6	91.9	88.8	95.3	110.9
10445_s_at	212.6	126	108.8	250.4	102.4	257.6	154.4	176.2	144.3	180.8	107.4
10446_s_at	82.2	86.3	88.7	70.6	87.6	83.2	66.5	59.9	83.6	124.2	99.8
10447_s_at	225.8	95.5	133.6	205.9	119.2	141.2	77.1	92.8	169.6	242.9	240.1
10448_s_at	811.6	729.3	679.4	947.8	744.7	653.5	856.1	705.5	758.9	836.9	882.8
10449_at	2.3	1.4	2.1	3.6	1.6	4.4	2.4	1.7	2.3	12.6	2
10450_at	9.8	10.5	7.6	7	1.5	15.6	4.4	4.7	6	27.2	24
10451_at	2.7	8.7	2.5	3.2	2.2	9	2.7	10.9	2.6	31	18.4
10452_at	134.3	116.3	139.8	122	148.5	121.9	124.2	126.1	111.8	124.1	100.3
10453_at	11.2	6.4	8.6	8.6	10	0.7	3	6.2	11.1	5.1	12.8
10454_at	42.4	31.9	28.8	41.8	26.8	29.2	34.4	20.7	43.1	19.6	23.2
10455_at	17.8	18.1	14.3	23.6	19.9	16.3	22.1	25.9	18	17.3	31.5
10456_at	474.5	857.6	580.2	602.6	537.1	554.2	453.4	452.7	464	824.8	534.7
10457_at	6.4	11.7	11.2	1.4	6.7	1.8	4.3	6	2.9	13.9	23.4
10458_at	56.7	59.4	53.7	68.2	67.6	50.9	42.1	49.6	70.6	96.7	72.6
10459_at	44.9	44.5	88.7	70.4	64.2	70.4	57.9	44.9	84.6	52.3	79.5
10460_at	32.5	31.8	73	14.3	14.4	39.8	52	44.3	33.5	27.4	13.2
10461_at	89.8	69.8	103.8	79	34.1	63.1	55.2	88.1	73.5	70.3	72.1
10462_at	432.5	576.5	470.7	276.8	364.5	372.9	348.2	81.8	827.7	204.6	226.1
10463_at	31.5	27.8	43.1	24.9	34.4	24.9	15.5	25.2	38.8	23.2	44.5
10464_at	306.2	345.8	288.2	280.2	288.6	250.9	278	286.8	262.9	258.7	232.5
10465_at	115.6	150	117.2	155.2	132.4	136.8	110.9	174.2	96.4	195.1	158.6
10466_at	241.5	329.9	233.7	283.8	274.4	238.9	301.9	307.7	338.4	368.7	345.4
10467_at	799.8	1000.5	888.5	903.9	908.5	809.9	765.6	743.6	839.7	859.5	765.9
10468_at	235.9	327.8	285.4	321.9	330.5	267.8	245.2	290.8	347.3	295.1	286.5
10469_at	235.9	256.6	237	221.6	225	225.1	196.6	242.3	239.3	210.3	168.1
10470_at	68.7	67	61.3	294.9	168.1	188.8	605.2	176	554.6	866.9	1007.9
10471_at	1084.2	2032.7	1506.2	889.6	1969.7	1737.5	1825.4	1518.5	1513.4	876.5	680.6
10472_at	3551.2	2884.6	2654.1	4345.3	2651.3	2792.1	1819.1	1541	1566.2	2714.6	3268.3
10473_i_at	5583.4	4569	5583.9	5059.5	4781.1	6453.2	5834.7	6074.9	5053.4	4025.3	4812.3
10474_s_at	6620.9	5772.2	7582.7	6532.4	5984.3	8063.1	7219.4	7735.4	6391.8	5737.3	6148.7
10475_at	248.1	363.6	363.2	222.3	309.9	400	316.2	341.2	295.9	167.9	98.9
10476_at	188.4	248.7	264.7	194.7	181.8	369.6	246.3	235.6	226.8	183.7	205.5
10477_g_at	65.9	65.5	87.2	72.1	64.4	184.5	93.6	101.1	87.4	59.2	57.2
10478_at	54	78.7	68.4	75	62.1	82.9	82.1	99.7	121.7	150.5	157.7
10479_at	140.9	137.3	128.6	148.7	143.5	166.1	128.4	141	162.1	163.9	184.5
10480_at	166.6	248.3	167.1	112.5	186.3	151.7	131.1	180.9	119.7	100.5	80.6
10481_at	219	293.3	211.4	279.5	276.6	137.8	292.9	255.8	407.7	373.6	281.7
10482_at	36.7	40.6	38.4	41.1	29.6	22.7	26.3	41.2	31.5	77.3	56
10483_at	73	108.7	104.4	103.4	105.8	80.2	68.7	88	84.8	104.6	99
10484_at	44.5	52.7	31.4	41.1	47.2	34.2	29.5	19.6	44.4	37.8	29.2
10485_at	75.9	157.2	100.7	91.1	91.4	88.5	57.6	131	148.1	128.3	101.8
10486_s_at	24.8	33.3	27.6	33.6	29.8	34.6	15.4	23.5	29.1	23.4	32.6
10487_at	143.4	103.8	141.1	132.9	123	120.7	127.2	135	144.6	128.2	133.2
10488_at	107.6	102.8	103.3	96.8	84.3	102	116.2	169.5	105.3	123.1	93.7
10489_at	90.7	139.9	128.9	120.2	71	129.2	99.3	168	107	120.8	150.9
10490_at	1394.5	1771.9	1420.7	1520.9	1091.1	1293.5	1011.4	805.7	1146.8	1012.9	1444
10491_at	846.1	853.7	772.2	916.9	761.5	906.4	463.4	617.1	828.9	731.8	923.8
10492_at	431.7	379.1	389	565.2	319.8	762.3	312.1	347.9	433.6	380.4	610.2
10493_at	946.5	1298.6	726	1381.4	1059.2	607.5	1091.8	1090.3	1019.5	1686.2	1783
10494_at	172.2	176.9	182.3	200.2	162.1	177.4	145.1	181.7	210.2	251.1	245.5
10495_at	217.6	194.6	149.6	292.3	215.3	185.8	246.1	224.5	240.7	274.5	275.2
10496_at	620.3	525.1	500.3	552	544.2	633.3	665.5	478.2	568.8	401.3	389.7
10497_at	305.6	410.6	322	235.9	406.1	320.6	374.6	374.3	342.7	250.1	199.5
10498_at	43.2	62.1	63.9	87.1	79.7	81.2	58	43.1	51.8	59.1	61.2
10499_at	1109.2	1197.4	1081.9	1328.1	1170.6	1062.7	1183.9	1183.5	1279.1	1332	1405.9
10500_at	392.3	373.6	398.6	267.9	596.6	342.7	176.4	312.1	473.3	323.8	214.7
10501_at	119.6	154.4	90.5	171.5	134.2	88.5	77.2	84.6	124.4	286.2	243.7
10502_at	128.3	113.6	121.4	152.7	113.2	160.7	107.4	149.4	135.8	143.4	134.9
10503_at	37	37.9	41.9	45.5	43.3	70.5	53.2	44.5	66.5	40.8	40.6
10504_at	149.6	171.8	136.8	136.1	135.6	127.3	189.5	160.8	132.3	193.8	149.2
10505_at	633.4	607	631.7	620.6	805.6	851.9	1007.4	1112.1	908.1	589.7	463.4
10506_at	795.9	1126.7	1361.5	808.5	1119.8	1101.6	1477.8	1262.8	772.2	1303.1	788.4
10507_at	355.3	310.7	355.3	350.7	324	391.3	467.6	459.4	330.1	376.2	329.7
10508_at	44.9	31.7	45.2	46.4	28.5	53.2	60.6	48.4	47.9	41.1	34.8
10509_at	199.4	213.1	183.7	221	224.5	208.4	262.5	213.4	283	254.2	279.7
10510_at	297.3	323.3	316.3	311.1	244.1	315.4	364.8	423.9	425.6	361.1	328
10511_at	212.9	329.7	224.7	274.3	431.3	289.5	182.4	244	355.7	338.4	255.3
10512_at	112.7	102.3	116.7	153.7	121.3	97.8	79.5	84.4	101.5	169.4	114.6
10513_at	20.6	3	7.6	21	9.8	4.7	14.5	15.6	25.3	22.2	18.1
10514_at	7714.1	8154.7	7186.2	8577.1	9097.2	8579.9	7671.6	8753.8	8628.4	8014.7	8394.8
10515_at	2040.9	2065.8	1971.9	2728.8	2463	2142.4	2578.2	2784.3	2934	2147.2	2358
10516_at	101.7	105.8	105.8	106.8	92.8	72.4	147.3	113.4	132.4	132.9	101.4
10517_at	78.2	100.8	59.8	78.4	79.7	38.4	60.6	50.3	90.4	68	66.8
10518_at	366.8	285.4	302.5	339.5	246.3	270.2	186.5	206.1	239.3	1372.4	1664.9
10519_at	124	112.5	194.2	150.4	122.3	178.3	115.1	116.8	152.9	120.4	132.2
10520_at	1352.5	1253.3	1457.3	1576.2	1297	1509.9	1384	1537.8	1393.7	1208.5	1078.7
10521_at	289.4	300.9	274.5	288.2	223.6	202.9	348.2	216.2	327.5	454.3	559.9
10522_at	186.6	206.6	194.6	171.6	222.5	169.8	204.7	221.1	198.2	170.9	128.7
10523_at	194.4	219.3	190.8	216.1	206.2	237.9	182.8	234.6	234.8	191.5	190.9
10524_at	270.9	238.2	218	217.1	267.6	191.9	180.4	137.3	205.7	287.9	227
10525_at	114.2	153.3	153.2	128.5	121.7	120.9	110.2	146.9	146.9	253.7	208.6
10526_at	534	620.7	552.4	613.7	479.6	398.7	479.6	472.6	535.1	591.9	569.4
10527_at	135.1	230.2	151.3	190.5	173.9	132	145.5	121.6	162.1	178.2	123.3
10528_at	404.3	609.8	561.7	287.6	519.9	470.4	639.1	648.8	429.1	377.3	286.7
10529_i_at	17236.6	11795.8	19767.6	15326.7	13113.2	19647.9	13613.6	13700.2	13742.5	13414.4	13828.2
10530_at	40.4	98	47.5	53.5	83	48.1	60.3	50.9	130.4	42.7	50.1
10531_at	216.6	258.2	274.8	172	301.1	255.5	316.5	392.6	308.3	200.8	164.5
10532_at	103.3	131.8	135.5	141.1	142.5	112.6	159.4	126.7	209.9	710.1	692.3
10533_at	72.3	109.3	57.4	93.1	79.6	59.1	63	78.2	67.1	85.7	63.5
10534_at	31.9	36	32.9	16.3	15.9	20.5	27.9	34.1	47.2	51.6	32.6
10535_at	423.5	353.9	298.7	471	342.5	311.6	377	326.2	382.9	342.4	365
10536_at	35.6	36.8	36.3	39.7	31.6	32.3	44.2	31	41	37.2	32.5
10537_at	15.3	24.4	18.6	26.8	17	15.9	26	23	26.5	31	32.4
10538_at	129.6	182.4	171	140	151.7	172.7	192.9	229.1	208.2	184.3	192.4
10539_at	40.1	52.8	62.4	65.7	65.9	56.5	81.6	87.5	81.9	71.3	61.7
10540_at	38.3	49.3	41.4	41.1	57.5	55.6	47.4	63.2	65.2	49.9	26.8
10541_at	212.9	280.9	268.5	165.8	255	326	306.1	412.4	198.9	241.5	128.8
10542_at	196.9	294.7	275.6	166.2	218.5	280.4	274.4	325.8	193.1	197.9	110.9
10543_at	574	662	615.7	624.6	589.9	571.8	722.7	658.5	694.2	496.4	492.1
10544_at	184.4	172.4	237.2	205.2	192.9	211.8	226.2	213.3	266.7	175.1	276.8
10545_at	517.2	732.6	789.7	588.8	510.5	722.6	728	697.4	657.9	581.5	471.8
10546_at	199	186.5	237.5	258.5	153.5	269.8	191	283.2	246.1	203.3	200.6
10547_at	558	594	421.1	540.8	453.4	528.1	449.4	476.1	591.9	390.9	456.7
10548_at	212.5	232.1	239.4	182.2	167.6	200.8	217	245.2	203	212.1	211.8
10549_at	5.5	5.5	4.6	5	4.4	26.5	2.3	3.4	3	3.3	6.1
10550_at	8.7	14.5	8.1	6.9	19.8	16.2	2.3	3.6	13.5	12.1	3.5
10551_at	1.4	2.1	6.5	12.9	1.1	1.4	2.1	13.6	1.7	12.1	13.2
10552_at	113.7	116.3	110	109.8	113.7	137.6	125.4	124.5	113.2	135.9	86.7
10553_at	133.6	127.3	118	103.2	106.2	95	133.9	159.8	130	147.8	117.1
10554_at	183.1	197.7	170.2	217	167.4	156.7	167.4	165.9	179.8	188.3	200.3
10555_at	251.6	309.7	306	256.5	178.7	262.8	300.8	333.3	307.2	247.8	228.8
10556_i_at	6881.2	6039.3	7324.5	7935.9	6638.8	8003.4	7108.5	7476.9	7147.7	6236.8	6556.3
10557_f_at	10576.5	7877	11091	10382.7	8649.5	12586.9	9323.1	9908.3	9508.4	8199.2	8763.9
10558_s_at	9760.5	8179.5	10524.4	9903.8	8386.6	11831.9	8870.5	9687.1	9398.6	8029.5	8951.4
10559_at	214.3	206.9	160.1	104.7	167.7	147.7	168.1	147	174.6	130.7	143.7
10560_at	2629.8	2182.2	2988.1	2388.7	2075	3113.1	2438.5	2502.5	2402.8	1859.8	1871.3
10561_at	889.2	981.8	1004.8	766.7	572.5	665	674.1	593.8	627.6	661.5	749.7
10562_at	423.6	474.7	420.6	394	427.9	376.3	314.4	338	461.6	373.8	335.1
10563_at	241.7	211.3	238.6	180.8	142.7	126.7	213.9	150.3	217.8	916	746.4
10564_at	447.4	442.7	370.1	559.3	401.6	421.5	481.9	400.1	374.9	421.7	433.9
10565_at	319.5	396.3	323.4	361.2	324.9	367.1	324.4	357.9	335.3	379.9	352.8
10566_at	329.3	274.4	220.7	330.9	253.9	275.7	249.4	323.8	309.5	445.1	450.8
10567_at	97.6	127.6	102.8	113.2	112.3	101.9	140.1	146.3	123.7	159.7	161.9
10568_at	48.7	81.6	74.3	42.3	63.3	69.4	59.8	68.1	74.9	64.6	84.9
10569_at	589	671.4	407	624.9	483.1	314.8	471.5	381	452.1	466.5	440.1
10570_at	305.8	315.3	282.6	308.7	304.2	260.2	305.2	266.1	344.5	290.8	255
10571_at	86.7	112.3	82.8	107.2	103.9	103.8	99.3	107.2	114.8	131.2	100.7
